network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
50.225.61.87/32,3175395,6252001,,0,0
50.225.61.88/32,6252001,6252001,,0,0
50.225.61.89/32,2661886,6252001,,0,0
50.225.61.90/31,6252001,6252001,,0,0
50.225.61.92/31,6252001,6252001,,0,0
50.225.61.94/32,2921044,6252001,,0,0
50.225.61.95/32,6252001,6252001,,0,0
50.225.61.96/27,6252001,6252001,,0,0
50.225.61.128/25,6252001,6252001,,0,0
50.225.62.0/23,6252001,6252001,,0,0
50.225.64.0/18,6252001,6252001,,0,0
50.225.128.0/17,6252001,6252001,,0,0
50.226.0.0/15,6252001,6252001,,0,0
50.228.0.0/14,6252001,6252001,,0,0
50.232.0.0/16,6252001,6252001,,0,0
50.233.0.0/17,6252001,6252001,,0,0
50.233.128.0/18,6252001,6252001,,0,0
50.233.192.0/19,6252001,6252001,,0,0
50.233.224.0/24,6252001,6252001,,0,0
50.233.225.0/24,203312,6252001,6252001,0,0
50.233.226.0/23,6252001,6252001,,0,0
50.233.228.0/22,6252001,6252001,,0,0
50.233.232.0/21,6252001,6252001,,0,0
50.233.240.0/20,6252001,6252001,,0,0
50.234.0.0/15,6252001,6252001,,0,0
50.236.0.0/14,6252001,6252001,,0,0
50.240.0.0/12,6252001,6252001,,0,0
51.0.0.0/14,2635167,2635167,,0,0
51.4.0.0/15,2921044,2921044,,0,0
51.6.0.0/15,2635167,2635167,,0,0
51.8.0.0/16,2921044,2921044,,0,0
51.9.0.0/16,2635167,2635167,,0,0
51.10.0.0/15,2635167,2635167,,0,0
51.12.0.0/15,2635167,2635167,,0,0
51.14.0.0/16,2635167,2635167,,0,0
51.15.0.0/18,2750405,2750405,,0,0
51.15.64.0/18,3017382,3017382,,0,0
51.15.128.0/17,3017382,3017382,,0,0
51.16.0.0/15,2635167,2635167,,0,0
51.18.0.0/16,2921044,2921044,,0,0
51.19.0.0/16,2635167,2635167,,0,0
51.20.0.0/14,2635167,2635167,,0,0
51.24.0.0/13,2635167,2635167,,0,0
51.32.0.0/14,2635167,2635167,,0,0
51.36.0.0/16,102358,102358,,0,0
51.37.0.0/16,2963597,2963597,,0,0
51.38.0.0/24,3017382,3017382,,0,0
51.38.1.0/26,3017382,3017382,,0,0
51.38.1.64/27,3077311,3077311,,0,0
51.38.1.96/27,3017382,3017382,,0,0
51.38.1.128/25,3017382,3017382,,0,0
51.38.2.0/25,2802361,2802361,,0,0
51.38.2.128/25,3017382,3017382,,0,0
51.38.3.0/24,3017382,3017382,,0,0
51.38.4.0/25,3017382,3017382,,0,0
51.38.4.128/26,3017382,3017382,,0,0
51.38.4.192/29,2750405,3017382,,0,0
51.38.4.200/29,3017382,3017382,,0,0
51.38.4.208/28,3017382,3017382,,0,0
51.38.4.224/27,3017382,3017382,,0,0
51.38.5.0/24,3017382,3017382,,0,0
51.38.6.0/23,3017382,3017382,,0,0
51.38.8.0/23,3017382,3017382,,0,0
51.38.10.0/24,3017382,3017382,,0,0
51.38.11.0/25,3017382,3017382,,0,0
51.38.11.128/28,3017382,3017382,,0,0
51.38.11.144/28,2510769,2510769,,0,0
51.38.11.160/27,3017382,3017382,,0,0
51.38.11.192/26,3017382,3017382,,0,0
51.38.12.0/22,3017382,3017382,,0,0
51.38.16.0/24,3017382,3017382,,0,0
51.38.17.0/26,3017382,3017382,,0,0
51.38.17.64/27,3017382,3017382,,0,0
51.38.17.96/27,3077311,3077311,,0,0
51.38.17.128/25,3017382,3017382,,0,0
51.38.18.0/23,3017382,3017382,,0,0
51.38.20.0/24,3017382,3017382,,0,0
51.38.21.0/25,2510769,2510769,,0,0
51.38.21.128/28,3017382,3017382,,0,0
51.38.21.144/30,2802361,3017382,,0,0
51.38.21.148/30,3017382,3017382,,0,0
51.38.21.152/29,3017382,3017382,,0,0
51.38.21.160/27,3017382,3017382,,0,0
51.38.21.192/26,3017382,3017382,,0,0
51.38.22.0/25,3017382,3017382,,0,0
51.38.22.128/27,2635167,2635167,,0,0
51.38.22.160/27,3017382,3017382,,0,0
51.38.22.192/26,3017382,3017382,,0,0
51.38.23.0/24,3017382,3017382,,0,0
51.38.24.0/26,3017382,3017382,,0,0
51.38.24.64/27,3017382,3017382,,0,0
51.38.24.96/28,3017382,3017382,,0,0
51.38.24.112/28,2635167,3017382,,0,0
51.38.24.128/25,3017382,3017382,,0,0
51.38.25.0/24,3017382,3017382,,0,0
51.38.26.0/24,3017382,3017382,,0,0
51.38.27.0/25,3017382,3017382,,0,0
51.38.27.128/25,3175395,3175395,,0,0
51.38.28.0/24,2510769,2510769,,0,0
51.38.29.0/24,3017382,3017382,,0,0
51.38.30.0/24,3017382,3017382,,0,0
51.38.31.0/27,3017382,3017382,,0,0
51.38.31.32/27,2635167,2635167,,0,0
51.38.31.64/26,3017382,3017382,,0,0
51.38.31.128/25,3017382,3017382,,0,0
51.38.32.0/19,3017382,3017382,,0,0
51.38.64.0/23,2635167,2635167,,0,0
51.38.66.0/25,3017382,3017382,,0,0
51.38.66.128/26,2635167,2635167,,0,0
51.38.66.192/26,3017382,3017382,,0,0
51.38.67.0/26,3017382,3017382,,0,0
51.38.67.64/28,3017382,3017382,,0,0
51.38.67.80/28,2635167,2635167,,0,0
51.38.67.96/27,3017382,3017382,,0,0
51.38.67.128/27,3017382,3017382,,0,0
51.38.67.160/27,2635167,2635167,,0,0
51.38.67.192/27,3017382,3017382,,0,0
51.38.67.224/28,2635167,2635167,,0,0
51.38.67.240/28,3017382,3017382,,0,0
51.38.68.0/22,2635167,2635167,,0,0
51.38.72.0/26,2635167,2635167,,0,0
51.38.72.64/26,3017382,3017382,,0,0
51.38.72.128/25,3017382,3017382,,0,0
51.38.73.0/26,3017382,3017382,,0,0
51.38.73.64/26,2635167,2635167,,0,0
51.38.73.128/27,3017382,3017382,,0,0
51.38.73.160/27,2635167,2635167,,0,0
51.38.73.192/27,3017382,3017382,,0,0
51.38.73.224/28,3017382,2635167,,0,0
51.38.73.240/28,3017382,3017382,,0,0
51.38.74.0/26,3017382,3017382,,0,0
51.38.74.64/26,2635167,2635167,,0,0
51.38.74.128/26,3017382,3017382,,0,0
51.38.74.192/26,2635167,2635167,,0,0
51.38.75.0/25,2635167,2635167,,0,0
51.38.75.128/25,3017382,3017382,,0,0
51.38.76.0/24,3017382,3017382,,0,0
51.38.77.0/27,3017382,3017382,,0,0
51.38.77.32/28,3017382,3017382,,0,0
51.38.77.48/28,2635167,3017382,,0,0
51.38.77.64/26,3017382,3017382,,0,0
51.38.77.128/25,3017382,3017382,,0,0
51.38.78.0/24,3017382,3017382,,0,0
51.38.79.0/26,2635167,2635167,,0,0
51.38.79.64/26,3017382,3017382,,0,0
51.38.79.128/28,3017382,3017382,,0,0
51.38.79.144/28,3017382,2635167,,0,0
51.38.79.160/27,2635167,2635167,,0,0
51.38.79.192/26,3017382,3017382,,0,0
51.38.80.0/22,2635167,2635167,,0,0
51.38.84.0/27,3017382,3017382,,0,0
51.38.84.32/28,2635167,3017382,,0,0
51.38.84.48/28,3017382,3017382,,0,0
51.38.84.64/26,2635167,2635167,,0,0
51.38.84.128/26,2635167,2635167,,0,0
51.38.84.192/26,3017382,3017382,,0,0
51.38.85.0/25,3017382,3017382,,0,0
51.38.85.128/26,2635167,2635167,,0,0
51.38.85.192/27,3017382,3017382,,0,0
51.38.85.224/28,3017382,3017382,,0,0
51.38.85.240/29,3017382,3017382,,0,0
51.38.85.248/29,2635167,2635167,,0,0
51.38.86.0/26,2635167,2635167,,0,0
51.38.86.64/28,3017382,3017382,,0,0
51.38.86.80/29,2921044,2921044,,0,0
51.38.86.88/29,3017382,3017382,,0,0
51.38.86.96/27,3017382,3017382,,0,0
51.38.86.128/27,3017382,3017382,,0,0
51.38.86.160/29,2635167,2635167,,0,0
51.38.86.168/29,3017382,3017382,,0,0
51.38.86.176/28,3017382,3017382,,0,0
51.38.86.192/26,2635167,2635167,,0,0
51.38.87.0/27,3017382,3017382,,0,0
51.38.87.32/28,3017382,2635167,,0,0
51.38.87.48/28,2635167,2635167,,0,0
51.38.87.64/26,2635167,2635167,,0,0
51.38.87.128/25,2635167,2635167,,0,0
51.38.88.0/24,3017382,3017382,,0,0
51.38.89.0/25,3017382,3017382,,0,0
51.38.89.128/27,2635167,2635167,,0,0
51.38.89.160/27,3017382,3017382,,0,0
51.38.89.192/26,3017382,3017382,,0,0
51.38.90.0/27,3017382,3017382,,0,0
51.38.90.32/28,2635167,3017382,,0,0
51.38.90.48/28,3017382,3017382,,0,0
51.38.90.64/26,3017382,3017382,,0,0
51.38.90.128/26,3017382,3017382,,0,0
51.38.90.192/26,2635167,2635167,,0,0
51.38.91.0/25,3017382,3017382,,0,0
51.38.91.128/28,2635167,2635167,,0,0
51.38.91.144/28,3017382,3017382,,0,0
51.38.91.160/27,3017382,3017382,,0,0
51.38.91.192/26,3017382,3017382,,0,0
51.38.92.0/26,3017382,3017382,,0,0
51.38.92.64/26,2635167,2635167,,0,0
51.38.92.128/25,3017382,3017382,,0,0
51.38.93.0/25,3017382,3017382,,0,0
51.38.93.128/27,3017382,3017382,,0,0
51.38.93.160/28,3017382,3017382,,0,0
51.38.93.176/29,3017382,3017382,,0,0
51.38.93.184/30,3017382,3017382,,0,0
51.38.93.188/30,2635167,2635167,,0,0
51.38.93.192/26,3017382,3017382,,0,0
51.38.94.0/26,2635167,2635167,,0,0
51.38.94.64/28,2635167,2635167,,0,0
51.38.94.80/28,3017382,3017382,,0,0
51.38.94.96/27,3017382,3017382,,0,0
51.38.94.128/26,3017382,3017382,,0,0
51.38.94.192/26,2635167,2635167,,0,0
51.38.95.0/25,3017382,3017382,,0,0
51.38.95.128/26,3017382,3017382,,0,0
51.38.95.192/26,2635167,2635167,,0,0
51.38.96.0/27,3017382,3017382,,0,0
51.38.96.32/28,3175395,3017382,,0,0
51.38.96.48/28,660013,3017382,,0,0
51.38.96.64/27,2802361,3017382,,0,0
51.38.96.96/28,3175395,3017382,,0,0
51.38.96.112/28,3017382,3017382,,0,0
51.38.96.128/25,3017382,3017382,,0,0
51.38.97.0/24,3017382,3017382,,0,0
51.38.98.0/23,2921044,2921044,,0,0
51.38.100.0/24,3017382,3017382,,0,0
51.38.101.0/25,3017382,3017382,,0,0
51.38.101.128/26,3017382,3017382,,0,0
51.38.101.192/27,2921044,3017382,,0,0
51.38.101.224/27,3017382,3017382,,0,0
51.38.102.0/24,3017382,3017382,,0,0
51.38.103.0/26,3017382,3017382,,0,0
51.38.103.64/28,3017382,3017382,,0,0
51.38.103.80/28,2921044,2921044,,0,0
51.38.103.96/27,3017382,3017382,,0,0
51.38.103.128/25,2921044,2921044,,0,0
51.38.104.0/26,3017382,3017382,,0,0
51.38.104.64/30,3017382,3017382,,0,0
51.38.104.68/30,2921044,2921044,,0,0
51.38.104.72/29,3017382,3017382,,0,0
51.38.104.80/28,3017382,3017382,,0,0
51.38.104.96/27,3017382,3017382,,0,0
51.38.104.128/25,3017382,3017382,,0,0
51.38.105.0/26,2921044,2921044,,0,0
51.38.105.64/26,3017382,3017382,,0,0
51.38.105.128/25,3017382,3017382,,0,0
51.38.106.0/28,3017382,3017382,,0,0
51.38.106.16/29,3017382,3017382,,0,0
51.38.106.24/29,2921044,3017382,,0,0
51.38.106.32/28,3017382,3017382,,0,0
51.38.106.48/28,2921044,2921044,,0,0
51.38.106.64/26,3017382,3017382,,0,0
51.38.106.128/26,3017382,3017382,,0,0
51.38.106.192/26,2921044,2921044,,0,0
51.38.107.0/26,2921044,2921044,,0,0
51.38.107.64/27,2921044,2921044,,0,0
51.38.107.96/28,3017382,3017382,,0,0
51.38.107.112/28,597427,597427,,0,0
51.38.107.128/28,597427,597427,,0,0
51.38.107.144/28,3017382,3017382,,0,0
51.38.107.160/28,3017382,3017382,,0,0
51.38.107.176/28,2802361,2802361,,0,0
51.38.107.192/27,3017382,3017382,,0,0
51.38.107.224/29,3017382,3017382,,0,0
51.38.107.232/29,2921044,2921044,,0,0
51.38.107.240/28,3017382,3017382,,0,0
51.38.108.0/26,3017382,3017382,,0,0
51.38.108.64/26,2921044,2921044,,0,0
51.38.108.128/26,3017382,3017382,,0,0
51.38.108.192/26,2921044,2921044,,0,0
51.38.109.0/28,3017382,3017382,,0,0
51.38.109.16/28,798544,798544,,0,0
51.38.109.32/27,3017382,3017382,,0,0
51.38.109.64/26,3017382,3017382,,0,0
51.38.109.128/26,3017382,3017382,,0,0
51.38.109.192/28,3017382,3017382,,0,0
51.38.109.208/28,2750405,2750405,,0,0
51.38.109.224/27,3017382,3017382,,0,0
51.38.110.0/28,2921044,2921044,,0,0
51.38.110.16/28,3017382,3017382,,0,0
51.38.110.32/27,3017382,3017382,,0,0
51.38.110.64/27,3017382,3017382,,0,0
51.38.110.96/28,597427,597427,,0,0
51.38.110.112/28,3175395,3175395,,0,0
51.38.110.128/26,3017382,3017382,,0,0
51.38.110.192/27,3017382,3017382,,0,0
51.38.110.224/28,3077311,3077311,,0,0
51.38.110.240/28,3017382,3017382,,0,0
51.38.111.0/26,3017382,3017382,,0,0
51.38.111.64/26,2921044,2921044,,0,0
51.38.111.128/26,2921044,2921044,,0,0
51.38.111.192/27,3017382,3017382,,0,0
51.38.111.224/28,3017382,3017382,,0,0
51.38.111.240/29,3017382,3017382,,0,0
51.38.111.248/30,2921044,2921044,,0,0
51.38.111.252/30,3017382,3017382,,0,0
51.38.112.0/22,2921044,2921044,,0,0
51.38.116.0/28,3017382,3017382,,0,0
51.38.116.16/28,2921044,2921044,,0,0
51.38.116.32/27,2921044,3017382,,0,0
51.38.116.64/26,2921044,2921044,,0,0
51.38.116.128/25,2921044,2921044,,0,0
51.38.117.0/24,2921044,2921044,,0,0
51.38.118.0/26,2921044,2921044,,0,0
51.38.118.64/28,660013,660013,,0,0
51.38.118.80/28,2635167,2635167,,0,0
51.38.118.96/29,3017382,3017382,,0,0
51.38.118.104/29,2921044,2921044,,0,0
51.38.118.112/28,597427,597427,,0,0
51.38.118.128/26,3017382,3017382,,0,0
51.38.118.192/26,2921044,2921044,,0,0
51.38.119.0/28,2921044,2921044,,0,0
51.38.119.16/28,2802361,2802361,,0,0
51.38.119.32/27,2921044,2921044,,0,0
51.38.119.64/26,3017382,3017382,,0,0
51.38.119.128/26,2921044,2921044,,0,0
51.38.119.192/26,3017382,3017382,,0,0
51.38.120.0/28,3017382,3017382,,0,0
51.38.120.16/28,2921044,2921044,,0,0
51.38.120.32/27,3017382,3017382,,0,0
51.38.120.64/26,2921044,2921044,,0,0
51.38.120.128/28,3017382,3017382,,0,0
51.38.120.144/28,2802361,2802361,,0,0
51.38.120.160/27,3017382,3017382,,0,0
51.38.120.192/26,2921044,2921044,,0,0
51.38.121.0/24,3017382,3017382,,0,0
51.38.122.0/29,3017382,3017382,,0,0
51.38.122.8/30,3017382,3017382,,0,0
51.38.122.12/32,2510769,3017382,,0,0
51.38.122.13/32,3017382,3017382,,0,0
51.38.122.14/31,3017382,3017382,,0,0
51.38.122.16/29,3017382,3017382,,0,0
51.38.122.24/32,2802361,3017382,,0,0
51.38.122.25/32,3017382,3017382,,0,0
51.38.122.26/31,3017382,3017382,,0,0
51.38.122.28/32,3077311,3017382,,0,0
51.38.122.29/32,3017382,3017382,,0,0
51.38.122.30/31,3017382,3017382,,0,0
51.38.122.32/32,2750405,3017382,,0,0
51.38.122.33/32,3017382,3017382,,0,0
51.38.122.34/31,3017382,3017382,,0,0
51.38.122.36/32,2264397,3017382,,0,0
51.38.122.37/32,3017382,3017382,,0,0
51.38.122.38/31,3017382,3017382,,0,0
51.38.122.40/32,660013,3017382,,0,0
51.38.122.41/32,3017382,3017382,,0,0
51.38.122.42/31,3017382,3017382,,0,0
51.38.122.44/30,3017382,3017382,,0,0
51.38.122.48/28,3017382,3017382,,0,0
51.38.122.64/26,2921044,2921044,,0,0
51.38.122.128/28,3017382,3017382,,0,0
51.38.122.144/30,3017382,3017382,,0,0
51.38.122.148/30,2921044,3017382,,0,0
51.38.122.152/29,3017382,3017382,,0,0
51.38.122.160/27,3017382,3017382,,0,0
51.38.122.192/26,2921044,2921044,,0,0
51.38.123.0/26,3017382,3017382,,0,0
51.38.123.64/29,3017382,3017382,,0,0
51.38.123.72/29,2921044,2921044,,0,0
51.38.123.80/28,3017382,3017382,,0,0
51.38.123.96/28,3017382,3017382,,0,0
51.38.123.112/28,2921044,2921044,,0,0
51.38.123.128/28,2963597,2963597,,0,0
51.38.123.144/28,3017382,3017382,,0,0
51.38.123.160/28,2750405,2750405,,0,0
51.38.123.176/28,2264397,2264397,,0,0
51.38.123.192/30,2921044,2921044,,0,0
51.38.123.196/30,2635167,2635167,,0,0
51.38.123.200/29,3017382,3017382,,0,0
51.38.123.208/28,3017382,3017382,,0,0
51.38.123.224/27,3017382,3017382,,0,0
51.38.124.0/22,2921044,2921044,,0,0
51.38.128.0/21,798544,798544,,0,0
51.38.136.0/24,3017382,3017382,,0,0
51.38.137.0/27,3017382,3017382,,0,0
51.38.137.32/27,798544,798544,,0,0
51.38.137.64/26,3017382,3017382,,0,0
51.38.137.128/25,3017382,3017382,,0,0
51.38.138.0/28,3017382,3017382,,0,0
51.38.138.16/28,798544,798544,,0,0
51.38.138.32/27,3017382,3017382,,0,0
51.38.138.64/27,3017382,3017382,,0,0
51.38.138.96/28,3017382,3017382,,0,0
51.38.138.112/28,798544,798544,,0,0
51.38.138.128/26,3017382,3017382,,0,0
51.38.138.192/27,3017382,3017382,,0,0
51.38.138.224/28,3017382,798544,,0,0
51.38.138.240/28,3017382,3017382,,0,0
51.38.139.0/24,3017382,3017382,,0,0
51.38.140.0/25,3017382,3017382,,0,0
51.38.140.128/26,798544,798544,,0,0
51.38.140.192/26,3017382,3017382,,0,0
51.38.141.0/24,3017382,3017382,,0,0
51.38.142.0/25,798544,798544,,0,0
51.38.142.128/25,3017382,3017382,,0,0
51.38.143.0/25,3017382,3017382,,0,0
51.38.143.128/26,798544,798544,,0,0
51.38.143.192/26,3017382,3017382,,0,0
51.38.144.0/26,798544,798544,,0,0
51.38.144.64/28,798544,798544,,0,0
51.38.144.80/28,3017382,3017382,,0,0
51.38.144.96/27,3017382,3017382,,0,0
51.38.144.128/26,798544,798544,,0,0
51.38.144.192/26,3017382,3017382,,0,0
51.38.145.0/24,3017382,3017382,,0,0
51.38.146.0/26,3017382,3017382,,0,0
51.38.146.64/27,798544,798544,,0,0
51.38.146.96/27,3017382,3017382,,0,0
51.38.146.128/26,798544,798544,,0,0
51.38.146.192/26,3017382,3017382,,0,0
51.38.147.0/26,3017382,3017382,,0,0
51.38.147.64/28,3017382,3017382,,0,0
51.38.147.80/28,798544,798544,,0,0
51.38.147.96/27,3017382,3017382,,0,0
51.38.147.128/26,798544,3017382,,0,0
51.38.147.192/26,798544,798544,,0,0
51.38.148.0/23,798544,798544,,0,0
51.38.150.0/25,3017382,3017382,,0,0
51.38.150.128/26,3017382,3017382,,0,0
51.38.150.192/26,798544,798544,,0,0
51.38.151.0/24,3017382,3017382,,0,0
51.38.152.0/26,798544,798544,,0,0
51.38.152.64/26,3017382,3017382,,0,0
51.38.152.128/26,3017382,3017382,,0,0
51.38.152.192/26,798544,798544,,0,0
51.38.153.0/26,3017382,3017382,,0,0
51.38.153.64/27,798544,798544,,0,0
51.38.153.96/27,3017382,3017382,,0,0
51.38.153.128/25,798544,798544,,0,0
51.38.154.0/24,3017382,3017382,,0,0
51.38.155.0/26,798544,798544,,0,0
51.38.155.64/26,3017382,3017382,,0,0
51.38.155.128/25,3017382,3017382,,0,0
51.38.156.0/25,3017382,3017382,,0,0
51.38.156.128/25,798544,798544,,0,0
51.38.157.0/26,798544,798544,,0,0
51.38.157.64/26,3017382,3017382,,0,0
51.38.157.128/26,3017382,3017382,,0,0
51.38.157.192/27,3017382,3017382,,0,0
51.38.157.224/28,3017382,3017382,,0,0
51.38.157.240/30,3017382,3017382,,0,0
51.38.157.244/30,798544,3017382,,0,0
51.38.157.248/30,798544,3017382,,0,0
51.38.157.252/30,3017382,3017382,,0,0
51.38.158.0/24,3017382,3017382,,0,0
51.38.159.0/26,3017382,3017382,,0,0
51.38.159.64/26,798544,798544,,0,0
51.38.159.128/26,3017382,3017382,,0,0
51.38.159.192/26,798544,798544,,0,0
51.38.160.0/23,3017382,3017382,,0,0
51.38.162.0/25,2510769,2510769,,0,0
51.38.162.128/25,3017382,3017382,,0,0
51.38.163.0/27,3017382,3017382,,0,0
51.38.163.32/28,3017382,3017382,,0,0
51.38.163.48/28,798544,798544,,0,0
51.38.163.64/28,3017382,3017382,,0,0
51.38.163.80/29,3017382,3017382,,0,0
51.38.163.88/29,2921044,3017382,,0,0
51.38.163.96/27,3017382,3017382,,0,0
51.38.163.128/25,3017382,3017382,,0,0
51.38.164.0/24,3017382,3017382,,0,0
51.38.165.0/28,2921044,2921044,,0,0
51.38.165.16/28,3017382,3017382,,0,0
51.38.165.32/27,3017382,3017382,,0,0
51.38.165.64/26,3017382,3017382,,0,0
51.38.165.128/25,3175395,3175395,,0,0
51.38.166.0/26,3017382,3017382,,0,0
51.38.166.64/27,3017382,3017382,,0,0
51.38.166.96/28,3017382,3017382,,0,0
51.38.166.112/29,3017382,3017382,,0,0
51.38.166.120/30,2921044,2921044,,0,0
51.38.166.124/30,3017382,3017382,,0,0
51.38.166.128/28,3017382,3017382,,0,0
51.38.166.144/28,3017382,2635167,,0,0
51.38.166.160/27,3017382,3017382,,0,0
51.38.166.192/26,3017382,3017382,,0,0
51.38.167.0/25,3017382,3017382,,0,0
51.38.167.128/28,2963597,2963597,,0,0
51.38.167.144/28,3017382,3017382,,0,0
51.38.167.160/27,3017382,3017382,,0,0
51.38.167.192/27,3017382,3017382,,0,0
51.38.167.224/27,2750405,2750405,,0,0
51.38.168.0/24,3017382,3017382,,0,0
51.38.169.0/25,3017382,3017382,,0,0
51.38.169.128/26,798544,798544,,0,0
51.38.169.192/26,3017382,3017382,,0,0
51.38.170.0/23,3017382,3017382,,0,0
51.38.172.0/23,3017382,3017382,,0,0
51.38.174.0/25,3017382,3017382,,0,0
51.38.174.128/28,2802361,2802361,,0,0
51.38.174.144/28,3017382,3017382,,0,0
51.38.174.160/27,3017382,3017382,,0,0
51.38.174.192/26,3017382,3017382,,0,0
51.38.175.0/28,3017382,3017382,,0,0
51.38.175.16/29,3017382,3017382,,0,0
51.38.175.24/29,660013,660013,,0,0
51.38.175.32/29,3017382,3017382,,0,0
51.38.175.40/30,3017382,3017382,,0,0
51.38.175.44/30,2802361,2802361,,0,0
51.38.175.48/28,3017382,3017382,,0,0
51.38.175.64/26,3017382,3017382,,0,0
51.38.175.128/26,3017382,3017382,,0,0
51.38.175.192/29,3017382,3017382,,0,0
51.38.175.200/30,2963597,3017382,,0,0
51.38.175.204/30,3017382,3017382,,0,0
51.38.175.208/28,3017382,3017382,,0,0
51.38.175.224/29,3017382,3017382,,0,0
51.38.175.232/30,2750405,3017382,,0,0
51.38.175.236/30,3017382,3017382,,0,0
51.38.175.240/28,3017382,3017382,,0,0
51.38.176.0/20,3017382,3017382,,0,0
51.38.192.0/23,3017382,3017382,,0,0
51.38.194.0/25,3017382,3017382,,0,0
51.38.194.128/26,3017382,3017382,,0,0
51.38.194.192/27,2635167,2635167,,0,0
51.38.194.224/27,3017382,3017382,,0,0
51.38.195.0/24,3017382,3017382,,0,0
51.38.196.0/22,3017382,3017382,,0,0
51.38.200.0/25,2510769,2510769,,0,0
51.38.200.128/28,3017382,3017382,,0,0
51.38.200.144/28,660013,660013,,0,0
51.38.200.160/27,3017382,3017382,,0,0
51.38.200.192/26,3017382,3017382,,0,0
51.38.201.0/24,3017382,3017382,,0,0
51.38.202.0/23,3017382,3017382,,0,0
51.38.204.0/23,3017382,3017382,,0,0
51.38.206.0/26,3017382,3017382,,0,0
51.38.206.64/27,3017382,3017382,,0,0
51.38.206.96/27,3077311,3077311,,0,0
51.38.206.128/25,3017382,3017382,,0,0
51.38.207.0/24,3017382,3017382,,0,0
51.38.208.0/23,3017382,3017382,,0,0
51.38.210.0/24,3017382,3017382,,0,0
51.38.211.0/25,3175395,3175395,,0,0
51.38.211.128/25,2510769,2510769,,0,0
51.38.212.0/24,3017382,3017382,,0,0
51.38.213.0/28,3017382,2510769,,0,0
51.38.213.16/28,3017382,3017382,,0,0
51.38.213.32/27,3017382,3017382,,0,0
51.38.213.64/26,3017382,3017382,,0,0
51.38.213.128/25,3017382,3017382,,0,0
51.38.214.0/23,3017382,3017382,,0,0
51.38.216.0/24,3017382,3017382,,0,0
51.38.217.0/27,660013,660013,,0,0
51.38.217.32/27,3017382,3017382,,0,0
51.38.217.64/26,3017382,3017382,,0,0
51.38.217.128/25,3017382,3017382,,0,0
51.38.218.0/23,3017382,3017382,,0,0
51.38.220.0/24,3017382,3017382,,0,0
51.38.221.0/25,2635167,3017382,,0,0
51.38.221.128/25,2510769,2510769,,0,0
51.38.222.0/23,3017382,3017382,,0,0
51.38.224.0/20,3017382,3017382,,0,0
51.38.240.0/22,3017382,3017382,,0,0
51.38.244.0/24,3017382,3017382,,0,0
51.38.245.0/25,3175395,3175395,,0,0
51.38.245.128/27,3017382,3017382,,0,0
51.38.245.160/28,3017382,3017382,,0,0
51.38.245.176/29,3017382,3017382,,0,0
51.38.245.184/29,2921044,3017382,,0,0
51.38.245.192/26,3017382,3017382,,0,0
51.38.246.0/24,3017382,3017382,,0,0
51.38.247.0/25,3017382,3017382,,0,0
51.38.247.128/25,3175395,3175395,,0,0
51.38.248.0/21,3017382,3017382,,0,0
51.39.0.0/16,102358,102358,,0,0
51.40.0.0/13,2635167,2635167,,0,0
51.48.0.0/14,2635167,2635167,,0,0
51.52.0.0/19,2635167,2635167,,0,0
51.52.32.0/20,2635167,2635167,,0,0
51.52.48.0/22,2635167,2635167,,0,0
51.52.52.0/24,2635167,2635167,,0,0
51.52.53.0/27,2635167,2635167,,0,0
51.52.53.32/28,2635167,2635167,,0,0
51.52.53.48/30,2635167,2635167,,0,0
51.52.53.52/31,2635167,2635167,,0,0
51.52.53.54/32,3017382,2635167,,0,0
51.52.53.55/32,2635167,2635167,,0,0
51.52.53.56/29,2635167,2635167,,0,0
51.52.53.64/26,2635167,2635167,,0,0
51.52.53.128/25,2635167,2635167,,0,0
51.52.54.0/23,2635167,2635167,,0,0
51.52.56.0/21,2635167,2635167,,0,0
51.52.64.0/18,2635167,2635167,,0,0
51.52.128.0/17,2635167,2635167,,0,0
51.53.0.0/16,2635167,2635167,,0,0
51.54.0.0/15,2635167,2635167,,0,0
51.56.0.0/13,2635167,2635167,,0,0
51.64.0.0/14,2635167,2635167,,0,0
51.68.0.0/24,3017382,3017382,,0,0
51.68.1.0/25,3017382,3017382,,0,0
51.68.1.128/26,3017382,3017382,,0,0
51.68.1.192/28,2963597,2963597,,0,0
51.68.1.208/28,3017382,3017382,,0,0
51.68.1.224/27,3017382,3017382,,0,0
51.68.2.0/23,3017382,3017382,,0,0
51.68.4.0/23,3017382,3017382,,0,0
51.68.6.0/24,3017382,3017382,,0,0
51.68.7.0/25,3017382,3017382,,0,0
51.68.7.128/25,2510769,2510769,,0,0
51.68.8.0/22,3017382,3017382,,0,0
51.68.12.0/23,3017382,3017382,,0,0
51.68.14.0/24,3017382,3017382,,0,0
51.68.15.0/25,3017382,3017382,,0,0
51.68.15.128/26,2921044,2921044,,0,0
51.68.15.192/26,3017382,3017382,,0,0
51.68.16.0/23,3017382,3017382,,0,0
51.68.18.0/24,3017382,3017382,,0,0
51.68.19.0/25,3175395,3175395,,0,0
51.68.19.128/25,3017382,3017382,,0,0
51.68.20.0/22,3017382,3017382,,0,0
51.68.24.0/25,2510769,2510769,,0,0
51.68.24.128/25,3017382,3017382,,0,0
51.68.25.0/24,3017382,3017382,,0,0
